user_id,age,country,device,tenure_days,exp1_group,watch_time_seconds,exp2_group,clicked,exp3_group,app_opens,exp4_group,session_length_minutes
u_000337,22,US,Android,157,control,174.1,treatment,1,control,10.9,control,5.85
u_000338,26,FR,iOS,112,treatment,181.5,control,0,control,8.3,treatment,2.38
u_000339,20,UK,Android,167,control,250.0,treatment,0,treatment,5.8,control,9.48
u_000340,19,ID,Android,59,control,210.7,treatment,0,control,12.7,treatment,6.96
u_000341,25,UK,iOS,106,treatment,222.7,control,0,treatment,6.3,treatment,8.41
u_000342,25,US,iOS,30,control,200.7,treatment,0,treatment,5.3,treatment,17.08
u_000343,20,MX,iOS,78,control,158.3,treatment,0,treatment,4.2,treatment,6.71
u_000344,21,US,iOS,193,control,257.2,control,0,control,5.8,control,9.28
u_000345,25,UK,iOS,150,control,310.3,control,0,treatment,8.3,control,6.82
u_000346,15,MX,Android,6,control,125.7,control,1,control,11.2,treatment,10.92
u_000347,15,IN,Android,220,treatment,277.5,treatment,0,control,7.8,treatment,6.86
u_000348,19,ID,Android,163,treatment,246.4,treatment,0,control,9.9,control,8.61
u_000349,22,US,iOS,89,treatment,232.9,control,0,treatment,5.2,treatment,12.27
u_000350,25,ID,Android,164,control,183.4,control,0,control,6.8,treatment,0.5
u_000351,32,US,Android,11,treatment,166.7,control,0,control,13.1,treatment,11.15
u_000352,29,MX,Android,251,control,152.8,treatment,0,treatment,9.7,control,6.24
u_000353,23,BR,Android,168,treatment,200.5,control,0,treatment,13.0,treatment,0.61
u_000354,23,ID,iOS,49,control,232.9,treatment,0,control,4.2,control,8.65
u_000355,17,US,Android,4,treatment,162.9,control,0,control,6.8,treatment,11.58
u_000356,23,IN,Android,182,control,167.6,treatment,1,treatment,10.5,treatment,4.1
u_000357,22,MX,iOS,366,treatment,136.6,treatment,0,treatment,11.5,control,4.08
u_000358,25,DE,Android,21,control,213.2,control,0,treatment,8.1,control,0.96
u_000359,19,US,iOS,408,treatment,230.1,treatment,0,control,9.4,control,7.82
u_000360,27,MX,iOS,326,control,137.3,treatment,1,treatment,5.5,control,16.53
u_000361,33,US,Android,116,control,5.0,control,0,control,10.4,treatment,6.61
u_000362,23,IN,Android,88,treatment,276.0,control,0,control,7.2,control,0.5
u_000363,26,FR,iOS,48,treatment,161.9,control,0,control,5.0,control,16.5
u_000364,28,FR,Android,11,treatment,237.9,control,0,treatment,10.6,treatment,4.95
u_000365,21,UK,iOS,57,treatment,131.7,control,0,treatment,10.0,treatment,9.1
u_000366,25,US,Android,308,treatment,180.9,treatment,0,control,8.6,control,9.34
u_000367,24,US,iOS,118,treatment,203.5,treatment,0,control,8.8,control,6.07
u_000368,24,IN,iOS,8,control,153.9,control,0,treatment,9.4,control,4.92
u_000369,19,US,iOS,132,treatment,271.8,treatment,0,treatment,4.5,treatment,5.05
u_000370,24,IN,Android,237,treatment,106.5,control,0,control,12.7,treatment,14.61
u_000371,26,US,iOS,252,control,300.2,control,0,treatment,10.6,treatment,16.33
u_000372,32,UK,iOS,343,control,188.1,control,0,control,12.5,treatment,8.63
u_000373,29,DE,iOS,229,control,86.2,control,0,treatment,3.4,control,10.68
u_000374,36,IN,iOS,1,control,259.0,control,0,control,12.6,control,11.1
u_000375,19,US,Android,97,control,33.3,treatment,0,control,10.7,treatment,13.31
u_000376,29,BR,Android,73,treatment,163.2,control,0,control,12.0,treatment,14.83
u_000377,25,FR,iOS,109,control,121.6,treatment,0,control,6.4,control,8.67
u_000378,37,IN,Android,283,control,185.7,control,0,control,8.5,control,4.5
u_000379,19,BR,Android,7,treatment,75.0,control,0,control,6.3,treatment,5.08
u_000380,18,DE,iOS,200,treatment,88.8,control,0,treatment,10.3,treatment,11.4
u_000381,20,IN,Android,93,treatment,179.6,treatment,0,control,15.7,treatment,9.88
u_000382,13,ID,iOS,730,treatment,200.4,treatment,0,control,6.4,control,22.42
u_000383,20,IN,Android,62,control,172.8,control,0,treatment,8.8,treatment,13.52
u_000384,19,FR,Android,121,control,213.7,treatment,1,control,6.0,treatment,2.25
u_000385,24,IN,Android,529,treatment,140.5,treatment,0,control,9.7,treatment,14.91
u_000386,26,DE,iOS,32,control,155.1,control,0,treatment,4.8,control,5.48
u_000387,35,IN,iOS,154,treatment,207.2,control,0,control,9.8,control,17.85
u_000388,29,ID,Android,176,control,195.1,treatment,0,treatment,13.1,treatment,6.02
u_000389,20,IN,iOS,173,treatment,161.0,treatment,0,control,9.6,control,6.14
u_000390,18,DE,Android,258,treatment,207.9,treatment,0,treatment,7.2,treatment,5.44
u_000391,26,BR,iOS,26,control,179.9,control,0,control,13.5,control,14.35
u_000392,16,US,Android,224,control,185.3,treatment,0,treatment,10.6,treatment,14.79
u_000393,34,US,Android,31,treatment,272.8,control,0,control,10.2,treatment,17.16
u_000394,31,ID,Android,102,control,120.6,treatment,0,treatment,4.2,control,7.56
u_000395,21,US,Android,438,control,206.5,control,0,treatment,13.8,treatment,13.35
u_000396,13,ID,iOS,31,treatment,266.6,control,0,control,11.6,control,5.9
u_000397,32,UK,Android,218,treatment,208.0,treatment,0,treatment,18.2,treatment,0.5
u_000398,23,IN,Android,185,treatment,197.1,control,0,control,11.7,control,13.16
u_000399,31,US,iOS,234,control,166.0,control,0,control,6.7,treatment,6.04
u_000400,14,US,Android,427,treatment,255.7,control,0,treatment,5.9,control,7.97
u_000401,20,IN,Android,296,treatment,229.9,treatment,0,control,5.5,treatment,12.27
u_000402,24,ID,iOS,141,control,235.5,treatment,0,treatment,8.7,control,11.12
u_000403,24,US,Android,41,treatment,289.5,control,0,control,6.2,treatment,9.73
u_000404,21,UK,Android,29,treatment,180.1,control,0,control,4.1,control,1.03
u_000405,27,US,iOS,11,treatment,155.4,treatment,0,treatment,8.6,control,14.72
u_000406,17,DE,iOS,120,control,164.3,treatment,0,control,5.2,control,14.42
u_000407,23,BR,iOS,365,treatment,252.8,control,0,control,7.6,control,6.66
u_000408,24,IN,iOS,44,treatment,267.0,treatment,0,treatment,10.0,control,6.43
u_000409,27,FR,Android,420,treatment,174.6,treatment,0,treatment,3.5,treatment,17.87
u_000410,28,ID,Android,30,control,205.6,control,0,treatment,4.2,treatment,15.53
u_000411,17,FR,iOS,396,treatment,93.5,control,0,control,10.4,treatment,6.42
u_000412,14,BR,Android,214,control,200.1,control,0,control,8.9,treatment,6.92
u_000413,31,US,iOS,55,control,290.0,control,0,treatment,5.0,treatment,13.27
u_000414,25,ID,Android,699,treatment,196.5,treatment,0,control,4.9,control,10.6
u_000415,19,US,Android,105,treatment,215.2,control,0,treatment,10.7,control,17.48
u_000416,33,UK,Android,36,treatment,144.7,treatment,0,treatment,6.9,control,13.12
u_000417,24,IN,Android,208,treatment,298.9,control,0,control,14.8,control,13.55
u_000418,31,US,iOS,32,control,146.9,treatment,0,treatment,7.1,control,5.6
u_000419,24,US,Android,398,treatment,203.8,treatment,0,treatment,9.8,control,5.37
u_000420,36,UK,Android,462,treatment,192.5,control,0,treatment,5.5,control,16.48
u_000421,34,MX,Android,13,treatment,126.8,control,0,treatment,8.1,treatment,11.0
u_000422,22,US,Android,117,control,128.9,treatment,0,control,10.1,control,13.49
u_000423,29,US,Android,11,control,215.0,control,0,treatment,5.2,treatment,3.68
u_000424,27,MX,Android,83,treatment,203.6,treatment,0,control,7.2,treatment,3.8
u_000425,32,UK,iOS,221,control,187.1,treatment,0,control,7.7,treatment,7.33
u_000426,18,FR,Android,82,treatment,228.8,treatment,0,control,11.0,control,28.3
u_000427,28,IN,Android,483,control,197.7,control,0,control,7.9,treatment,4.76
u_000428,30,MX,Android,48,treatment,202.3,control,0,treatment,8.2,control,7.95
u_000429,13,UK,Android,35,control,179.0,treatment,0,treatment,8.7,control,14.5
u_000430,16,US,iOS,190,control,168.6,control,0,treatment,10.3,control,8.93
u_000431,13,DE,Android,443,control,246.8,treatment,0,treatment,0.3,control,10.27
u_000432,22,FR,iOS,1,treatment,181.2,treatment,0,treatment,3.1,treatment,12.09
u_000433,28,ID,Android,298,control,269.2,treatment,0,control,3.0,treatment,12.7
u_000434,33,MX,Android,135,treatment,148.2,control,0,treatment,10.1,control,8.33
u_000435,24,US,Android,12,treatment,169.1,treatment,1,control,7.1,control,2.98
u_000436,33,MX,Android,194,treatment,209.8,control,0,control,7.4,treatment,10.38
u_000437,15,IN,iOS,98,control,130.8,control,0,treatment,9.8,control,12.43
u_000438,13,IN,Android,98,control,178.9,treatment,1,treatment,13.3,control,13.62
u_000439,23,IN,Android,16,control,165.4,control,0,treatment,9.4,control,11.87
u_000440,26,UK,Android,206,treatment,127.9,treatment,0,control,11.3,control,10.1
u_000441,23,ID,Android,20,treatment,146.5,control,0,control,3.5,treatment,12.48
u_000442,13,UK,Android,119,control,209.9,control,0,control,13.0,control,8.15
u_000443,23,BR,Android,319,control,153.7,treatment,0,treatment,10.3,control,14.59
u_000444,16,US,Android,245,treatment,208.3,control,0,treatment,9.3,treatment,18.06
u_000445,28,ID,Android,42,treatment,103.7,treatment,0,control,11.9,control,10.39
u_000446,26,US,Android,309,control,139.8,control,1,treatment,6.0,control,8.87
u_000447,18,US,Android,383,treatment,119.1,control,0,treatment,10.3,control,10.11
u_000448,20,US,Android,242,treatment,222.5,treatment,0,control,8.8,treatment,10.6
u_000449,17,US,iOS,730,treatment,127.4,treatment,0,treatment,10.5,control,17.93
u_000450,23,US,iOS,14,treatment,169.7,treatment,0,control,11.4,treatment,14.34
u_000451,29,US,Android,13,treatment,250.4,treatment,0,treatment,7.1,control,1.12
u_000452,18,UK,iOS,177,control,88.1,treatment,0,treatment,10.0,control,2.57
u_000453,27,US,iOS,71,treatment,118.9,treatment,0,treatment,13.1,treatment,6.08
u_000454,20,FR,Android,104,treatment,120.5,control,0,treatment,3.1,treatment,8.78
u_000455,19,US,iOS,239,treatment,178.1,control,0,control,5.4,treatment,12.78
u_000456,23,ID,iOS,422,treatment,124.0,treatment,0,control,7.9,control,12.09
u_000457,17,IN,Android,48,treatment,148.3,control,0,treatment,7.5,control,13.61
u_000458,20,BR,iOS,34,control,244.1,treatment,0,control,11.9,treatment,12.06
u_000459,16,US,iOS,250,control,213.9,treatment,0,control,13.5,treatment,19.57
u_000460,35,US,iOS,340,control,95.1,control,0,treatment,9.4,control,5.24
u_000461,24,MX,iOS,267,control,174.8,treatment,0,treatment,14.0,control,16.01
u_000462,19,IN,iOS,24,control,198.0,treatment,0,control,11.8,control,0.5
u_000463,25,IN,Android,256,control,179.3,control,0,control,0.7,treatment,12.34
u_000464,23,IN,Android,103,control,145.5,treatment,0,treatment,4.2,treatment,8.45
u_000465,22,IN,iOS,169,control,157.4,treatment,0,treatment,3.6,treatment,12.72
u_000466,27,MX,iOS,92,control,220.1,control,0,control,9.9,treatment,13.74
u_000467,28,ID,Android,2,treatment,138.3,treatment,0,control,8.0,control,9.96
u_000468,20,UK,Android,730,treatment,198.3,control,0,treatment,7.7,treatment,15.13
u_000469,20,MX,iOS,34,treatment,258.4,control,0,treatment,9.2,treatment,13.47
u_000470,22,IN,iOS,201,control,174.7,control,0,control,9.0,control,3.82
u_000471,13,BR,iOS,45,treatment,160.7,treatment,0,treatment,13.4,treatment,6.21
u_000472,14,DE,Android,6,treatment,130.8,control,0,treatment,10.6,treatment,18.08
u_000473,32,IN,Android,730,control,169.7,control,0,treatment,7.9,treatment,3.26
u_000474,33,MX,iOS,1,treatment,237.2,control,0,treatment,3.7,control,13.97
u_000475,22,BR,iOS,173,control,195.7,control,0,treatment,6.9,treatment,6.96
u_000476,27,IN,iOS,242,treatment,241.0,control,0,control,4.5,treatment,11.33
u_000477,25,MX,iOS,150,treatment,96.9,treatment,0,control,8.1,control,10.1
u_000478,42,US,Android,263,treatment,209.7,treatment,0,control,9.2,control,1.69
u_000479,30,BR,iOS,33,control,187.3,control,0,treatment,8.2,treatment,8.97
u_000480,23,US,iOS,4,treatment,109.3,treatment,0,control,9.1,control,16.7
u_000481,18,US,iOS,137,treatment,104.6,treatment,0,control,3.2,treatment,13.09
u_000482,14,BR,Android,102,control,114.6,control,0,treatment,4.3,control,12.61
u_000483,25,UK,iOS,262,control,202.2,control,0,treatment,9.3,treatment,10.5
u_000484,19,UK,iOS,11,control,240.3,control,0,control,8.6,treatment,8.7
u_000485,15,FR,Android,9,treatment,175.0,control,0,treatment,2.4,control,17.73
u_000486,20,IN,iOS,73,treatment,204.3,treatment,0,control,3.7,control,9.86
u_000487,17,BR,iOS,281,control,192.3,treatment,0,treatment,8.7,control,0.61
u_000488,34,IN,Android,113,treatment,216.3,control,0,treatment,6.8,treatment,15.41
u_000489,29,US,Android,278,treatment,263.6,treatment,0,treatment,9.8,treatment,6.81
u_000490,23,ID,Android,183,control,148.7,control,0,treatment,4.6,control,8.48
u_000491,32,IN,iOS,100,treatment,81.9,control,0,treatment,5.6,control,15.37
u_000492,24,IN,iOS,324,control,162.6,control,0,control,9.8,treatment,2.43
u_000493,18,US,iOS,197,treatment,120.4,treatment,1,treatment,12.7,control,5.4
u_000494,33,UK,Android,98,treatment,173.5,treatment,0,treatment,11.6,treatment,8.0
u_000495,27,DE,iOS,21,control,210.1,control,0,control,10.2,treatment,15.44
u_000496,17,US,iOS,82,treatment,149.2,treatment,0,treatment,8.3,treatment,13.92
u_000497,22,US,Android,10,control,117.4,treatment,0,treatment,2.9,control,15.17
u_000498,18,US,iOS,118,treatment,238.2,treatment,1,control,11.9,control,11.02
u_000499,15,DE,Android,10,control,141.9,control,0,control,10.3,treatment,6.93
u_000500,29,ID,iOS,264,control,210.8,control,0,control,11.6,control,7.9
u_000501,35,DE,Android,79,control,80.5,control,0,control,7.5,control,9.86
u_000502,15,DE,Android,169,treatment,228.4,treatment,0,control,6.7,treatment,10.29
u_000503,27,FR,iOS,65,control,213.8,control,0,treatment,8.7,control,5.87
u_000504,20,IN,iOS,385,treatment,226.0,treatment,0,control,10.9,control,6.32
u_000505,21,IN,Android,121,control,275.9,control,0,control,8.1,control,5.41
u_000506,20,MX,iOS,247,control,159.8,control,0,treatment,8.9,control,12.21
u_000507,18,UK,iOS,194,control,111.1,treatment,0,control,9.9,control,10.93
u_000508,24,US,iOS,217,treatment,167.9,control,0,control,12.7,treatment,6.86
u_000509,19,UK,Android,130,treatment,156.7,control,0,treatment,10.6,control,8.51
u_000510,25,ID,iOS,730,treatment,195.6,treatment,0,control,6.1,control,16.07
u_000511,23,US,iOS,19,control,120.8,treatment,0,control,7.5,treatment,6.99
u_000512,22,MX,iOS,127,treatment,279.2,treatment,0,treatment,12.0,treatment,17.27
u_000513,18,MX,iOS,82,control,150.2,treatment,0,control,6.3,control,9.7
u_000514,20,US,iOS,80,control,241.2,control,0,treatment,12.4,treatment,9.28
u_000515,28,US,iOS,252,control,188.5,control,0,control,8.4,control,2.75
u_000516,27,US,Android,1,control,114.2,control,0,treatment,10.8,control,9.14
u_000517,18,IN,Android,87,treatment,49.9,treatment,0,treatment,8.8,treatment,8.17
u_000518,24,IN,iOS,95,control,156.2,treatment,0,treatment,8.0,control,7.92
u_000519,28,IN,iOS,127,treatment,154.2,treatment,0,control,7.7,control,8.32
u_000520,13,DE,iOS,90,treatment,142.7,treatment,0,control,12.4,treatment,13.2
u_000521,27,US,Android,62,control,256.4,treatment,0,treatment,5.7,control,0.8
u_000522,20,ID,Android,143,treatment,188.3,control,0,treatment,13.0,control,9.55
u_000523,27,IN,Android,428,treatment,209.2,control,0,control,11.6,control,8.42
u_000524,19,ID,Android,71,treatment,277.2,control,0,control,13.0,control,1.99
u_000525,13,UK,Android,20,control,127.0,treatment,1,treatment,8.3,treatment,6.47
u_000526,14,IN,iOS,124,control,249.3,control,0,treatment,10.4,treatment,4.46
u_000527,24,US,Android,333,treatment,178.0,control,0,treatment,6.6,treatment,12.79
u_000528,25,US,Android,26,treatment,123.1,control,0,treatment,14.1,treatment,5.4
u_000529,18,IN,Android,340,control,226.3,control,0,treatment,8.4,treatment,10.36
u_000530,27,IN,Android,224,treatment,150.6,treatment,0,control,11.4,control,8.55
u_000531,14,US,Android,147,treatment,109.6,treatment,0,treatment,9.7,treatment,3.79
u_000532,23,MX,iOS,106,control,198.9,control,0,treatment,14.5,treatment,4.5
u_000533,16,FR,Android,97,control,92.2,control,0,control,7.6,treatment,7.35
u_000534,20,BR,iOS,232,control,200.0,treatment,0,treatment,14.0,control,8.53
u_000535,24,US,iOS,115,control,154.5,control,0,control,7.8,treatment,14.82
u_000536,18,ID,Android,191,control,123.9,treatment,1,treatment,10.4,treatment,5.46
u_000537,21,US,iOS,6,control,133.4,control,0,control,1.5,treatment,15.33
u_000538,30,ID,iOS,507,treatment,196.7,treatment,0,control,8.5,treatment,10.97
u_000539,20,IN,iOS,108,control,205.0,control,0,control,8.5,control,17.7
u_000540,29,US,Android,441,control,98.1,treatment,0,treatment,11.7,control,11.75
u_000541,17,UK,Android,179,control,110.2,control,0,treatment,5.7,control,14.14
u_000542,27,IN,iOS,194,control,202.1,treatment,0,control,2.5,control,13.07
u_000543,32,ID,iOS,39,control,158.7,treatment,0,control,5.8,control,2.65
u_000544,13,US,Android,13,treatment,205.6,control,0,treatment,5.9,treatment,3.42
u_000545,19,UK,Android,44,control,194.7,treatment,0,control,12.8,control,4.97
u_000546,27,US,iOS,137,treatment,169.7,control,0,control,12.5,treatment,3.86
u_000547,22,BR,Android,6,control,140.0,treatment,0,treatment,16.4,control,3.78
u_000548,26,IN,iOS,378,treatment,132.4,treatment,0,control,7.2,control,16.51
u_000549,20,FR,Android,99,treatment,168.8,control,0,treatment,11.0,control,5.81
u_000550,24,ID,iOS,119,treatment,247.7,treatment,1,treatment,4.9,control,6.7
u_000551,23,MX,iOS,27,treatment,197.3,control,0,control,5.1,control,6.28
u_000552,31,US,Android,352,control,137.4,control,0,treatment,8.9,control,12.45
u_000553,25,UK,iOS,194,control,176.4,treatment,0,treatment,3.5,control,7.88
u_000554,26,IN,iOS,16,control,229.2,treatment,0,control,8.0,treatment,12.98
u_000555,21,US,Android,36,treatment,154.5,control,0,control,5.9,control,16.47
u_000556,21,DE,Android,9,control,157.1,control,0,control,9.0,control,18.88
u_000557,21,MX,Android,171,treatment,153.2,control,0,control,6.8,control,21.28
u_000558,26,US,iOS,23,control,162.3,control,0,control,3.2,treatment,8.48
u_000559,21,DE,Android,119,treatment,139.8,treatment,0,treatment,5.6,control,17.41
u_000560,25,US,iOS,221,control,161.9,control,0,control,0.9,control,14.65
u_000561,36,US,iOS,134,control,200.5,treatment,0,control,6.3,control,11.57
u_000562,29,US,iOS,114,treatment,147.5,control,0,control,6.7,control,12.84
u_000563,22,IN,iOS,18,treatment,88.1,treatment,0,treatment,9.9,treatment,7.13
u_000564,31,MX,iOS,130,treatment,245.8,treatment,0,treatment,9.0,treatment,12.26
u_000565,21,US,iOS,13,control,237.7,control,0,control,8.6,treatment,6.42
u_000566,13,MX,Android,2,treatment,308.1,control,0,control,3.5,control,10.02
u_000567,17,US,iOS,341,control,158.1,treatment,0,control,13.7,control,10.63
u_000568,13,FR,iOS,478,control,212.3,control,0,control,9.2,control,0.5
u_000569,21,DE,iOS,1,control,117.5,control,0,treatment,6.2,treatment,14.81
u_000570,24,ID,Android,185,treatment,256.3,treatment,0,treatment,5.7,treatment,5.61
u_000571,34,BR,Android,47,control,169.9,control,0,treatment,14.1,treatment,6.41
u_000572,25,US,Android,112,control,156.8,treatment,0,treatment,2.7,control,16.91
u_000573,22,US,Android,128,control,273.7,control,0,control,11.0,treatment,12.81
